;;;Rudolf-Becker-Stiftung;Rudolf-Becker-Stiftung
;;;Rügenwalder Mühle;Rügenwalder Mühle
;;;Rut- und Klaus Bahlsen Stiftung;Rut- und Klaus Bahlsen Stiftung
;;;Ruth-Printmedien;Ruth-Printmedien
;;;RWE Deutschland AG;RWE Deutschland AG
;;;RWTÜV-Stiftung;RWTÜV-Stiftung
;;;RZV GmbH;RZV GmbH
;;;s´kudi optix GmbH, Berlin;s´kudi optix GmbH, Berlin
;;;"S. Siedle &amp; Söhne";"S. Siedle &amp; Söhne"
;;;S163 Deutsche Leberstiftung;S163 Deutsche Leberstiftung
;;;Sächsisches Druck- und Verlagshaus AG – Die Medien AG;Sächsisches Druck- und Verlagshaus AG – Die Medien AG
;;;"Sal. Oppenheim jr. &amp; Cie. AG &amp; Co KGaA";"Sal. Oppenheim jr. &amp; Cie. AG &amp; Co KGaA"
;;;Salzgitter AG;Salzgitter AG
;;;;Salzgitter AG Stahl und Technologie
;;;Sanofi Aventis GmbH;Sanofi Aventis GmbH
;;;;Sanofi-Aventis Deutschland GmbH
;;;SAP AG;SAP AG
;;;;SAP Deutschland AG
;;;Sartorius AG;Sartorius AG
;;;;Sartorius AG,
;;;;Sartorius AG, Göttingen
;;;Sartorius Corporate Administration GmbH;Sartorius Corporate Administration GmbH
;;;Sartorius Stedim Biotech;Sartorius Stedim Biotech
;;;;Sartorius Stedim Biotech GmbH
;;;"SBS-Feintechnik GmbH &amp; Co. KG";"SBS-Feintechnik GmbH &amp; Co. KG"
;;;Scania;Scania
;;;Scansonic IPT GmbH;Scansonic IPT GmbH
;;;Schaeffer- Poeschel-Verlag f. Wirtschaft;Schaeffer- Poeschel-Verlag f. Wirtschaft
;;;Schaeffler AG;Schaeffler AG
;;;;Schaeffler Technologies AG Co. KG
;;;Schärf, Brigitte;Schärf, Brigitte
;;;Schattdecor AG Thansau;Schattdecor AG Thansau
;;;Schellenberger Bürstenfabrik GmbH;Schellenberger Bürstenfabrik GmbH
;;;Schering Stiftung;Schering Stiftung
;;;Schlütersche Verlagsgesellschaft;Schlütersche Verlagsgesellschaft
;;;"Schmidt + Haensch GmbH &amp; Co.";"Schmidt + Haensch GmbH &amp; Co."
;;;Schneider Electric Sachsenwerk GmbH;Schneider Electric Sachsenwerk GmbH
;;;Schöller Familien-Stiftung;Schöller Familien-Stiftung
;;;Schön Kliniken GmbH;Schön Kliniken GmbH
;;;;Schön Klinik Verwaltung GmbH
;;;Schönfeld, Rüdiger;Schönfeld, Rüdiger
;;;Schorch GmbH;Schorch GmbH
;;;Schott Fonds;Schott Fonds
;;;Schott Glas Konzerns;Schott Glas Konzerns
;;;Schott Jenaer Glas GmbH;Schott Jenaer Glas GmbH
;;;Schreier, Susanne und Hermann;Schreier, Susanne und Hermann
;;;Schüco International KG;Schüco International KG
;;;Schuler, Beate;Schuler, Beate
;;;Schülerforschungszentrum, Osnabrück;Schülerforschungszentrum, Osnabrück
;;;Schulministerium NRW;Schulministerium NRW
;;;Schulz,Dr.Thomas;Schulz,Dr.Thomas
;;;Schwäbisch Hall Kredit Service AG;Schwäbisch Hall Kredit Service AG
;;;Schwander, Annette und Gerd;Schwander, Annette und Gerd
;;;Schwenk-Baustoffe KG;Schwenk-Baustoffe KG
;;;"Schwenninger BKK (bis 31.12.2011), danach von den &quot;Evangelischen Kliniken Gelsenkirchen&quot;";"Schwenninger BKK (bis 31.12.2011), danach von den &quot;Evangelischen Kliniken Gelsenkirchen&quot;"
;;;"Schwering &amp; Hasse Elektrodraht GmbH";"Schwering &amp; Hasse Elektrodraht GmbH"
;;;SchwörerHaus KG;SchwörerHaus KG
;;;Seele, Anett und Jan, Antdorf;Seele, Anett und Jan, Antdorf
;;;Seeoner Kreis;Seeoner Kreis
;;;Segnitz-Stiftung, Bremen;Segnitz-Stiftung, Bremen
;;;Selbsthilfe Nierenkranker Kinder e.V.;Selbsthilfe Nierenkranker Kinder e.V.
;;;"Selecta Klemm +Sohn GmbH &amp; Co. KG";"Selecta Klemm +Sohn GmbH &amp; Co. KG"
;;;Senator für Finanzen;Senator für Finanzen
;;;Seniorenpflegeheim, Die Kochsche GmbH;Seniorenpflegeheim, Die Kochsche GmbH
;;;"Sennheiser electronic GmbH &amp; Co KG";"Sennheiser electronic GmbH &amp; Co KG"
;;;;Sennheiser, Hildesheim
;;;Sequent Medical GmbH;Sequent Medical GmbH
;;;SerNet GmbH, Göttingen;SerNet GmbH, Göttingen
;;;Serumwerk Bernburg AG;Serumwerk Bernburg AG
;;;Servier Deutschland GmbH;Servier Deutschland GmbH
;;;SEW-Eurodrive GmbH;SEW-Eurodrive GmbH
;;;Seyffarth, Volke;Seyffarth, Volke
;;;SGL Carbon GmbH;SGL Carbon GmbH
;;;"SGL CARBON SE; ALTANA AG; BMW AG";"SGL CARBON SE; ALTANA AG; BMW AG"
;;;Shimane Japan;Shimane Japan
;;;Shire Deutschland GmbH;Shire Deutschland GmbH
;;;Shrstha, Malakh Lal;Shrstha, Malakh Lal
;;;Sick AG;Sick AG
;;;"Sieb &amp; Meyer AG";"Sieb &amp; Meyer AG"
;;;Siegfried Vögele Institut Internationale Gesellschaft für Dialogmarketing;Siegfried Vögele Institut Internationale Gesellschaft für Dialogmarketing
;;;;Siegfried Vögele Institut - Internationale Gesellschaft für Dialogmarketing GmbH (SVI)
;;;SIEMENS;SIEMENS
;;;;Siemens AG
;;;;Siemens AG, Laatzen
;;;;"Siemens AG; Nordmetall"
;;;;Siemens Audiologische Technik Erlangen
;;;;Siemens Healtcare
;;;Siemer, Dr. Stephan, Vechta;Siemer, Dr. Stephan, Vechta
;;;Sievert AG;Sievert AG
;;;;Sievert AG, Osnabrück
;;;SIG Combibloc GmbH;SIG Combibloc GmbH
;;;"SIGNAL Versicherungen; SIGNAL IDUNA Gruppe";"SIGNAL Versicherungen; SIGNAL IDUNA Gruppe"
;;;Sinoma Europe GMBH;Sinoma Europe GMBH
;;;Sinoma GmbH;Sinoma GmbH
;;;Sirah Laser- und Plasmatechnik GmbH;Sirah Laser- und Plasmatechnik GmbH
;;;SisTeam Group;SisTeam Group
;;;SMA Solar Technology AG;SMA Solar Technology AG
;;;SMF KG, merkarion GmbH, Nicolai GmbH Dortmund;SMF KG, merkarion GmbH, Nicolai GmbH Dortmund
;;;Societe Generale;Societe Generale
;;;Software AG Stiftung;Software AG Stiftung
;;;Solarstiftung Ulm/Neu-Ulm, Ulm;Solarstiftung Ulm/Neu-Ulm, Ulm
;;;Solvay GmbH;Solvay GmbH
;;;Sophia Kindergeneeskunde;Sophia Kindergeneeskunde
;;;Sophien- und Hufeland-Klinikum gGmbH / Prof. Dr.-Ing. Jischa;Sophien- und Hufeland-Klinikum gGmbH / Prof. Dr.-Ing. Jischa
;;;Sophien-Klinik;Sophien-Klinik
;;;Sorin Group Deutschland;Sorin Group Deutschland
;;;Sorin S.P.A.;Sorin S.P.A.
;;;SpaceMed AG;SpaceMed AG
;;;Sparda Bank Hannover Stiftung;Sparda Bank Hannover Stiftung
;;;;Sparda Bank Hannover-Stiftung
;;;Sparda Bank, Hannover;Sparda Bank, Hannover
;;;Sparkasse Bottrop;Sparkasse Bottrop
;;;Sparkasse Bremerhaven, Anstalt des öffentlichen Rechts, Bremerhaven;Sparkasse Bremerhaven, Anstalt des öffentlichen Rechts, Bremerhaven
;;;;Sparkasse Bremerhaven Anstalt des öffentlichen Rechts, Bremerhaven
;;;Sparkasse Göttingen;Sparkasse Göttingen
;;;Sparkasse Hannover;Sparkasse Hannover
;;;Sparkasse Hildesheim;Sparkasse Hildesheim
;;;Sparkasse Jena-Saale- Holzland;Sparkasse Jena-Saale- Holzland
;;;Sparkasse Leer/Wittmund;Sparkasse Leer/Wittmund
;;;"Sparkasse Lippstadt, Stadt Lippstadt, Volksbank Lippstadt eG und Hella KGaA Hueck &amp; Co.";"Sparkasse Lippstadt, Stadt Lippstadt, Volksbank Lippstadt eG und Hella KGaA Hueck &amp; Co."
;;;Sparkasse Märkisch-Oderland;Sparkasse Märkisch-Oderland
;;;Sparkasse Mittelthüringen;Sparkasse Mittelthüringen
;;;Sparkasse Mülheim an der Ruhr;Sparkasse Mülheim an der Ruhr
;;;Sparkasse Niederlausitz;Sparkasse Niederlausitz
;;;Sparkasse Oder- Spree;Sparkasse Oder- Spree
;;;Sparkasse Oder-Spree;Sparkasse Oder-Spree
;;;Sparkasse Osnabrück;Sparkasse Osnabrück
;;;Sparkasse Spree-Neiße;Sparkasse Spree-Neiße
;;;;Sparkasse Spree-Neiße, Cottbus
;;;Sparkasse Wilhelmshaven;Sparkasse Wilhelmshaven
;;;Sparkassen Kulturstiftung;Sparkassen Kulturstiftung
;;;Sparkassen Stiftung;Sparkassen Stiftung
;;;Sparkassenstiftung Jena- Saale-Holzland;Sparkassenstiftung Jena- Saale-Holzland
;;;Spedition Jakob Weets;Spedition Jakob Weets
;;;Spender möchte namentlich nicht genannt werden;Spender möchte namentlich nicht genannt werden
;;;Spinner GmbH;Spinner GmbH
;;;Spirig Pharma GmbH;Spirig Pharma GmbH
;;;Sponsors Verlag GmbH;Sponsors Verlag GmbH
;;;Sport-Thieme GmbH;Sport-Thieme GmbH
;;;SPS Europe Putten;SPS Europe Putten
;;;SQS AG;SQS AG
;;;SRH Holding;SRH Holding
;;;SSN Group;SSN Group
;;;St. Marien-Hospital GmbH;St. Marien-Hospital GmbH
;;;Stadt Celle;Stadt Celle
;;;Stadt Gifhorn;Stadt Gifhorn
;;;Stadt Hannover, Carsten Maschmeyer;Stadt Hannover, Carsten Maschmeyer
;;;Stadt Heilbronn;Stadt Heilbronn
;;;Stadt Lohne;Stadt Lohne
;;;Stadt Oldenburg;Stadt Oldenburg
;;;Stadt Oldenburg, Amt für Wirtschaftsförderung;Stadt Oldenburg, Amt für Wirtschaftsförderung
;;;Stadt Osnabrück;Stadt Osnabrück
;;;Stadt Senftenberg;Stadt Senftenberg
;;;Stadt Vechta;Stadt Vechta
;;;Stadt Wolfsburg;Stadt Wolfsburg
;;;Städt. Klinikum Wolfenbüttel gGmbH;Städt. Klinikum Wolfenbüttel gGmbH
;;;Städt.Klinikum BS;Städt.Klinikum BS
;;;Stadtbäckerei Grieshop GmbH, Vechta;Stadtbäckerei Grieshop GmbH, Vechta
;;;Städtische Klinikum Branden- burg GmbH;Städtische Klinikum Branden- burg GmbH
;;;Städtisches Klinikum Braunschweig GmbH;Städtisches Klinikum Braunschweig GmbH
;;;;Städtische Klinikum Brandenburg GmbH
;;;Stadtreinigung Hamburg;Stadtreinigung Hamburg
;;;Stadtwerke Bielefeld, Universität Bielefeld;Stadtwerke Bielefeld, Universität Bielefeld
;;;Stadtwerke Göttingen;Stadtwerke Göttingen
;;;Stadtwerke Hamm;Stadtwerke Hamm
;;;;Stadtwerke Hamm GmbH
;;;Stadtwerke Hannover AG;Stadtwerke Hannover AG
;;;Stadtwerke Osnabrück AG;Stadtwerke Osnabrück AG
;;;Stadtwerke Senftenberg GmbH;Stadtwerke Senftenberg GmbH
;;;Stadtwerke Weimar;Stadtwerke Weimar
;;;Stadtwerke Wolfsburg AG;Stadtwerke Wolfsburg AG
;;;Stadtwerke, Hannover;Stadtwerke, Hannover
;;;Stahl-Stiftung;Stahl-Stiftung
;;;Standortsicherung Kreis Lippe;Standortsicherung Kreis Lippe
;;;"Standortsicherung Kreis Lippe; Sparkasse Paderborn-Detmold";"Standortsicherung Kreis Lippe; Sparkasse Paderborn-Detmold"
;;;Star Entertainment GmbH, Berlin;Star Entertainment GmbH, Berlin
;;;Steegmann Stiftung;Steegmann Stiftung
;;;Steinbeis-Stiftung für Wirtschaftsförderung u. - Verbund der Stifter an der HS KA;Steinbeis-Stiftung für Wirtschaftsförderung u. - Verbund der Stifter an der HS KA
;;;"Sterna Biologicals GmbH &amp; Co. KG";"Sterna Biologicals GmbH &amp; Co. KG"
;;;Stfiterbund von Dt. Telekom, Kabel BW, Kellner Telekom, Sparkasse Pforzheim-Calw, Fa. Weigandbau, Regionalverband Schwarzwald-Baar-Hauberg, Landesanstalt f. Komunikation, sowie MLR;Stfiterbund von Dt. Telekom, Kabel BW, Kellner Telekom, Sparkasse Pforzheim-Calw, Fa. Weigandbau, Regionalverband Schwarzwald-Baar-Hauberg, Landesanstalt f. Komunikation, sowie MLR
;;;Stiebel;Stiebel
;;;;Stiebel Eltron GmbH
;;;;Stiebel Eltron-Gruppe
;;;;Stiebel-Eltron
;;;Stiftergemeinschaft, vertreten durch den Aufsichtsrat der Festspiele M-V;Stiftergemeinschaft, vertreten durch den Aufsichtsrat der Festspiele M-V
;;;Stifterrat und Stifungsvorstand der Stiftung zur Förderung der Technischen Universität Clausthal;Stifterrat und Stifungsvorstand der Stiftung zur Förderung der Technischen Universität Clausthal
;;;Stifterverband;Stifterverband
;;;"Stifterverband &quot;Pro Berufsakademie Mosbach&quot;";"Stifterverband &quot;Pro Berufsakademie Mosbach&quot;"
;;;Stifterverband der Deutschen Wissenschaft;Stifterverband der Deutschen Wissenschaft
;;;Stifterverband der Deutschen Wissenschaft (Stifterverband e.V.);Stifterverband der Deutschen Wissenschaft (Stifterverband e.V.)
;;;Stifterverband für die Deutsche Wirtschaft;Stifterverband für die Deutsche Wirtschaft
;;;Stifterverband für die Deutsche Wissenschaft;Stifterverband für die Deutsche Wissenschaft
;;;;Stifterverband für die Deutsche Wissenschaft e.V.
;;;Stifterverband für die Deutsche Wissenschaft – Fritz und Hildegard Berg-Stiftung;Stifterverband für die Deutsche Wissenschaft – Fritz und Hildegard Berg-Stiftung
;;;Stifterverband für die deutsche Wissenschaft / Simon Claussen-Stiftung;Stifterverband für die deutsche Wissenschaft / Simon Claussen-Stiftung
;;;Stifterverband für die Deutsche Wissenschaft / Zulieferfirmen der KFZ-Industrie;Stifterverband für die Deutsche Wissenschaft / Zulieferfirmen der KFZ-Industrie
;;;Stifterverband für die Deutsche Wissenschaft e.V. und SEPAWA Vereinigung der Seifen-, Parfüm- und Waschmittelfachleute e.V.;Stifterverband für die Deutsche Wissenschaft e.V. und SEPAWA Vereinigung der Seifen-, Parfüm- und Waschmittelfachleute e.V.
;;;Stifterverband für die Deutsche Wissenschaft, Deutscher Sparkassen- und Giroverband Berlin;Stifterverband für die Deutsche Wissenschaft, Deutscher Sparkassen- und Giroverband Berlin
;;;Stifterverband für die Deutsche Wissenschaft, vertreten durch CD-Stiftung (Carl Deichmann);Stifterverband für die Deutsche Wissenschaft, vertreten durch CD-Stiftung (Carl Deichmann)
;;;"Stifterverband für die deutsche Wissenschaft; hanseWasser GmbH";"Stifterverband für die deutsche Wissenschaft; hanseWasser GmbH"
;;;"Stifterverband für die deutsche Wissenschaft; Sonderzuwendungen d. Bremer Unternehmen";"Stifterverband für die deutsche Wissenschaft; Sonderzuwendungen d. Bremer Unternehmen"
;;;"Stifterverband für die deutsche Wissenschaft; Sonderzuwendungen d. Bremer Unternehmen (Kraft Foods, Beck's, Masterfoods, Frosta, Basler Securitas, Kellogg's)";"Stifterverband für die deutsche Wissenschaft; Sonderzuwendungen d. Bremer Unternehmen (Kraft Foods, Beck's, Masterfoods, Frosta, Basler Securitas, Kellogg's)"
;;;Stifterverband Wissenschaft;Stifterverband Wissenschaft
;;;"Stifterverband; Rudolf- und Helene-Glaser-Stiftung und Stemmler-Stiftung";"Stifterverband; Rudolf- und Helene-Glaser-Stiftung und Stemmler-Stiftung"
;;;"Stiftung &quot;Geld und Währung&quot; beim Stifterverband";"Stiftung &quot;Geld und Währung&quot; beim Stifterverband"
;;;"Stiftung &quot;Theologie des geistlichen Lebens“";"Stiftung &quot;Theologie des geistlichen Lebens“"
;;;Stiftung Braunschweiger Land;Stiftung Braunschweiger Land
;;;Stiftung Braunschweigischer Kulturbesitz;Stiftung Braunschweigischer Kulturbesitz
;;;Stiftung Bremer Wertpapierbörse, Wolfgang-Ritter-Stiftung, Stifterverband für die Deutsche Wissenschaft;Stiftung Bremer Wertpapierbörse, Wolfgang-Ritter-Stiftung, Stifterverband für die Deutsche Wissenschaft
;;;;Stiftung Bremer Wertpapierbörse, Wolfgang-Ritter-Stiftung und Stifterverband für die deutsche Wissenschaft in Kooperation mit der Fraunhofer-Gesellschaft
;;;;Stiftung Bremer Wertpapierbörse, Wolfgang-Ritter-Stiftung, Stifterverband für die Deutsche Wissenschaft, Essen
;;;Stiftung Denkmalpflege;Stiftung Denkmalpflege
;;;Stiftung der Kreissparkasse Wiedenbrück, pro Wirtschaft GT GmbH;Stiftung der Kreissparkasse Wiedenbrück, pro Wirtschaft GT GmbH
;;;Stiftung der Metallindustrie im NW;Stiftung der Metallindustrie im NW
;;;;Stiftung der Metallindustrie Nord-West Oldenburg
;;;;Stiftung der Metallindustrie Nord-Westen
;;;Stiftung der Sparkasse Gifhorn-Wolfsburg;Stiftung der Sparkasse Gifhorn-Wolfsburg
;;;Stiftung der Sparkasse Oder- Spree;Stiftung der Sparkasse Oder- Spree
;;;;Stiftung der Sparkasse Oder-Spree
;;;Stiftung Energieforschung Baden-Württemberg;Stiftung Energieforschung Baden-Württemberg
;;;Stiftung Förderung Praxisorientierter Arbeiten von Kunsttsoffverarbtg. Und Recyling - Dr. Berger;Stiftung Förderung Praxisorientierter Arbeiten von Kunsttsoffverarbtg. Und Recyling - Dr. Berger
;;;Stiftung Friedrichsheim;Stiftung Friedrichsheim
;;;Stiftung für Arbeitsbeziehungen und Arbeitsrecht (StAR);Stiftung für Arbeitsbeziehungen und Arbeitsrecht (StAR)
;;;Stiftung Horizonte;Stiftung Horizonte
;;;Stiftung Hospital zum heiligen Geist;Stiftung Hospital zum heiligen Geist
;;;Stiftung Industrieforschung;Stiftung Industrieforschung
;;;Stiftung Kulturkreis WHV-Friesland Wilhelmshaven;Stiftung Kulturkreis WHV-Friesland Wilhelmshaven
;;;Stiftung Kunstakademie;Stiftung Kunstakademie
;;;Stiftung Mercator;Stiftung Mercator
;;;;Stiftung Mercator GmbH
;;;Stiftung Nds. Metall;Stiftung Nds. Metall
;;;Stiftung Niedersachsenmetall;Stiftung Niedersachsenmetall
;;;Stiftung NORD/LB;Stiftung NORD/LB
;;;Stiftung Nordmetall, Hamburg;Stiftung Nordmetall, Hamburg
;;;Stiftung Opferhilfe Niedersachsen;Stiftung Opferhilfe Niedersachsen
;;;Stiftung Preußische Schlösser und Gärten;Stiftung Preußische Schlösser und Gärten
;;;Stiftung Stahlwerk Georgsmarienhütte;Stiftung Stahlwerk Georgsmarienhütte
;;;Stiftung Standortsicherung Kreis Lippe, die Stadtwerke in Lemgo, Detmold und Bad Salzuflen sowie die Firmen 2G-Bioenergietechnik AG und Biogas Nord AG;Stiftung Standortsicherung Kreis Lippe, die Stadtwerke in Lemgo, Detmold und Bad Salzuflen sowie die Firmen 2G-Bioenergietechnik AG und Biogas Nord AG
;;;Stiftung Standortsicherung Kreis Lippe, Sparkasse Paderborn-Detmold;Stiftung Standortsicherung Kreis Lippe, Sparkasse Paderborn-Detmold
;;;Stiftung van Meeteren;Stiftung van Meeteren
;;;Stiftung William G. Kerckhoff Herz- und Rheumazentrum Bad Nauheim;Stiftung William G. Kerckhoff Herz- und Rheumazentrum Bad Nauheim
;;;Stiftung Winkler;Stiftung Winkler
;;;Stiftung Würth;Stiftung Würth
;;;Stiftung zur Erforschung der vaskulären Demenz;Stiftung zur Erforschung der vaskulären Demenz
;;;Stiftung zur Förderung der Wissenschaften an der Carolo-Wilhelmina;Stiftung zur Förderung der Wissenschaften an der Carolo-Wilhelmina
;;;Stiftung zur wissenschaftlichen Erforschung der Zeitgeschichte [Institut für Zeitgeschichte München (IfZ)];Stiftung zur wissenschaftlichen Erforschung der Zeitgeschichte [Institut für Zeitgeschichte München (IfZ)]
;;;Still GmbH;Still GmbH
;;;Straumann GmbH;Straumann GmbH
;;;;Straumann GmbH Germany
;;;"Stryker GmbH &amp; Co. KG";"Stryker GmbH &amp; Co. KG"
;;;Stryker SA;Stryker SA
;;;Studentenwerk Hannover;Studentenwerk Hannover
;;;Studienstiftung der ehemaligen Riedel-de Häen GmbH;Studienstiftung der ehemaligen Riedel-de Häen GmbH
;;;StWB - Städtische Werke BRB;StWB - Städtische Werke BRB
;;;StWB – Städtische Werke Brandenburg;StWB – Städtische Werke Brandenburg
;;;Südchemie AG;Südchemie AG
;;;Südwestbank AG;Südwestbank AG
;;;Südwestmetall;Südwestmetall
;;;swb AG und EWE AG 3;swb AG und EWE AG 3
;;;SWB AG, Bremen;SWB AG, Bremen
;;;Swedish Orphan Biovitrum GmbH;Swedish Orphan Biovitrum GmbH
;;;Symrise AG;Symrise AG
;;;;"Symrise GmbH &amp; Co. KG"
;;;Syngenta Agro GmbH;Syngenta Agro GmbH
;;;Sysmex Deutschland GmbH;Sysmex Deutschland GmbH
;;;T-Systems GEI GmbH;T-Systems GEI GmbH
;;;T-Systems International GmbH;T-Systems International GmbH
;;;"Tailor &amp; Francis";"Tailor &amp; Francis"
;;;Talanx AG;Talanx AG
;;;Talanx Service AG;Talanx Service AG
;;;Talecris Biotherapeutics GmbH;Talecris Biotherapeutics GmbH
;;;TARA-Stiftung;TARA-Stiftung
;;;Tata Steel Europe;Tata Steel Europe
;;;Taxxus Media GmbH;Taxxus Media GmbH
;;;Techniker Krankenkasse;Techniker Krankenkasse
;;;;Techniker Krankenkasse Berlin
;;;;Techniker Krankenkasse Braunschweig
;;;Technisch-Wissenschaftliche Vereinigung Hildesia;Technisch-Wissenschaftliche Vereinigung Hildesia
;;;Technischer Vorstand Dillinger Hüttenwerke AG;Technischer Vorstand Dillinger Hüttenwerke AG
;;;Technologieunternehmen BRAIN;Technologieunternehmen BRAIN
;;;Teleflex Medical GmbH;Teleflex Medical GmbH
;;;TEMPUS CORPORATE GmbH;TEMPUS CORPORATE GmbH
;;;Terumo GmbH;Terumo GmbH
;;;Testo AG;Testo AG
;;;Teuttloff Technische Akademie;Teuttloff Technische Akademie
;;;TFU Gründer- und Technologiezentrum der Region Ulm/Neu-Ulm;TFU Gründer- und Technologiezentrum der Region Ulm/Neu-Ulm
;;;TGKS Oldenburg GbR;TGKS Oldenburg GbR
;;;Themann, Karl, Bakum;Themann, Karl, Bakum
;;;Theo und Friedl Schöller-Stiftung;Theo und Friedl Schöller-Stiftung
;;;"Theo Wormland GmbH &amp; Co.KG";"Theo Wormland GmbH &amp; Co.KG"
;;;Theodor-Fontane Besitz- und Betriebs-GmbH;Theodor-Fontane Besitz- und Betriebs-GmbH
;;;Theodor-Hellbrügge-Stiftung, Kliniken des Bezirks Obb./ Kinderzentrum München gGmbH;Theodor-Hellbrügge-Stiftung, Kliniken des Bezirks Obb./ Kinderzentrum München gGmbH
;;;Thiel AG;Thiel AG
;;;Thieme Compliance GmbH;Thieme Compliance GmbH
;;;Thomas Gessmann-Stiftung Leingarten;Thomas Gessmann-Stiftung Leingarten
;;;Thurgauer Kantonalbank;Thurgauer Kantonalbank
;;;Thurgauische Stiftung für Wissenschaft und Forschung;Thurgauische Stiftung für Wissenschaft und Forschung
;;;Thüringer Aufbaubank;Thüringer Aufbaubank
;;;Thüringische Weidmüller GmbH;Thüringische Weidmüller GmbH
;;;ThyssenKrupp AG;ThyssenKrupp AG
;;;;Thyssen Krupp Steel AG
;;;;ThyssenKrupp Fördertechnik GmbH
;;;"ThyssenKrupp, Bayer MaterialScience, Bayer Technology Services, Salzgitter Mannesmann, Bosch; und Land NRW";"ThyssenKrupp, Bayer MaterialScience, Bayer Technology Services, Salzgitter Mannesmann, Bosch; und Land NRW"
;;;Tistou und Charlotte Kerstan Stiftung VISION 2000 SEHEN-KUNST-SINNESFUNKTIONEN;Tistou und Charlotte Kerstan Stiftung VISION 2000 SEHEN-KUNST-SINNESFUNKTIONEN
;;;TKMS Blohm + Voss Nordseewerke GmbH;TKMS Blohm + Voss Nordseewerke GmbH
;;;Tobit Software;Tobit Software
;;;Toshiba Medical System;Toshiba Medical System
;;;TOTAL Raffinerie Mitteldeutschland GmbH, Dow Olefinverbund GmbH;TOTAL Raffinerie Mitteldeutschland GmbH, Dow Olefinverbund GmbH
;;;Transnorm System GmbH;Transnorm System GmbH
;;;Traumastiftung;Traumastiftung
;;;Trebuth-Stiftung;Trebuth-Stiftung
;;;Treichel Elektronik GmbH;Treichel Elektronik GmbH
;;;TRIDELTA GmbH;TRIDELTA GmbH
;;;"Trumpf GmbH &amp; Co.KG";"Trumpf GmbH &amp; Co.KG"
;;;;Trumpf GmbH + Co. KG
;;;TRUMPF Hüttinger GmbH + Co. KG;TRUMPF Hüttinger GmbH + Co. KG
;;;;"TRUMPF Laser GmbH &amp; Co. KG"
;;;;TRUMPF Laser GmbH + Co. KG
;;;;Trumpf Laser- und Systemtechnik GmbH
;;;Trumpf Werkzeugmaschinen GmbH;Trumpf Werkzeugmaschinen GmbH
;;;TU Unternehmensberatung;TU Unternehmensberatung
;;;TUBS und Familie;TUBS und Familie
;;;TUI;TUI
;;;;TUI AG
;;;;TUI Deutschland GmbH
;;;;TUIfly GmbH
;;;TÜV Hannover / Sachsen-Anhalt;TÜV Hannover / Sachsen-Anhalt
;;;TWW Trainings- und Weiterbildungszentrum Wolfenbüttel e. V.;TWW Trainings- und Weiterbildungszentrum Wolfenbüttel e. V.
;;;u. a. Jowat, Wemhöner, Stiftung Standortsicherung Kreis Lippe;u. a. Jowat, Wemhöner, Stiftung Standortsicherung Kreis Lippe
;;;U. I. Lapp GmbH;U. I. Lapp GmbH
;;;UBS Deutschland AG;UBS Deutschland AG
;;;UGO;UGO
;;;Unigesellschaft Osnabrück e.V.;Unigesellschaft Osnabrück e.V.
;;;Uniklinikum Essen;Uniklinikum Essen
;;;Union Kaufm. Verein;Union Kaufm. Verein
;;;Unister Holding GmbH;Unister Holding GmbH
;;;Unity AG, Büren;Unity AG, Büren
;;;Universität Siegen;Universität Siegen
;;;UniversitätsGesellschaft Erfurt e.V.;UniversitätsGesellschaft Erfurt e.V.
;;;;Universitäts- gesellschaft Erfurt e.V.
;;;Universitätsgesellschaft Vechta e.V., Vechta;Universitätsgesellschaft Vechta e.V., Vechta
;;;Universitätsklinikum Jena;Universitätsklinikum Jena
;;;Universitätsklinikum Köln;Universitätsklinikum Köln
;;;Universitätsklinikum Lzg.;Universitätsklinikum Lzg.
;;;Universitätsklinikum Mannheim gGmbH;Universitätsklinikum Mannheim gGmbH
;;;Universitätsklinikum Mannheim gGmbH, Dt. Vereinte Gesellschaft für Klinische Chemie und Laboratoriumsmedizin. e. V. und weitere;Universitätsklinikum Mannheim gGmbH, Dt. Vereinte Gesellschaft für Klinische Chemie und Laboratoriumsmedizin. e. V. und weitere
;;;Unternehmensgruppe Felss;Unternehmensgruppe Felss
;;;Unternehmenskonsortium von elf Unternehmen aus der Region Ortenau und dem Verein der Freunde und Förderer der HS Offenburg e.V.;Unternehmenskonsortium von elf Unternehmen aus der Region Ortenau und dem Verein der Freunde und Förderer der HS Offenburg e.V.
;;;Unternehmerverband Sachsen e. V.;Unternehmerverband Sachsen e. V.
;;;UPM-Kymmene Corporation;UPM-Kymmene Corporation
;;;"VACOM Vakuum Komponenten &amp; Messtechnik GmbH";"VACOM Vakuum Komponenten &amp; Messtechnik GmbH"
;;;;"VACOM Vakuum Kompo- nenten &amp; Messtechnik GmbH"
;;;Valeo Schalter und Sensoren GmbH Bietigheim-Bissingen;Valeo Schalter und Sensoren GmbH Bietigheim-Bissingen
;;;Varus Gesellschaft;Varus Gesellschaft
;;;Vascutek Deutschland GmbH;Vascutek Deutschland GmbH
;;;Vattenfall Europe AG;Vattenfall Europe AG
;;;;Vattenfall Europe AG Berlin
;;;;Vattenfall Europe AG, Berlin
;;;;Vattenfall Europe Generation
;;;;"Vattenfall Europe Generation AG &amp; Co. KG"
;;;;Vattenfall Europe Mining AG
